time,pnl
2025-05-27 16:50:00,-391.28611038760374
2025-05-27 16:55:00,-391.28611038760374
2025-05-27 17:00:00,-391.28611038760374
2025-05-27 17:05:00,-391.28611038760374
2025-05-27 17:10:00,-391.28611038760374
2025-05-27 17:15:00,-391.28611038760374
2025-05-27 17:20:00,-391.28611038760374
2025-05-27 17:25:00,-391.28611038760374
2025-05-27 17:30:00,-391.28611038760374
2025-05-27 17:35:00,-391.28611038760374
2025-05-27 17:40:00,-391.28611038760374
2025-05-27 17:45:00,-391.28611038760374
2025-05-27 17:50:00,-391.28611038760374
2025-05-27 17:55:00,-391.28611038760374
2025-05-27 18:00:00,-391.28611038760374
2025-05-27 18:05:00,-391.28611038760374
2025-05-27 18:10:00,-391.28611038760374
2025-05-27 18:15:00,-391.28611038760374
2025-05-27 18:20:00,-391.28611038760374
2025-05-27 18:25:00,-391.28611038760374
2025-05-27 18:30:00,-391.28611038760374
2025-05-27 18:35:00,-391.28611038760374
2025-05-27 18:40:00,-391.28611038760374
2025-05-27 18:45:00,-391.28611038760374
2025-05-27 18:50:00,-391.28611038760374
2025-05-27 18:55:00,-391.28611038760374
2025-05-27 19:00:00,-391.28611038760374
2025-05-27 19:05:00,-391.28611038760374
2025-05-27 19:10:00,-391.28611038760374
2025-05-27 19:15:00,-391.28611038760374
2025-05-27 19:20:00,-391.28611038760374
2025-05-27 19:25:00,-391.28611038760374
2025-05-27 19:30:00,-391.28611038760374
2025-05-27 19:35:00,-391.28611038760374
2025-05-27 19:40:00,-391.28611038760374
2025-05-27 19:45:00,-391.28611038760374
2025-05-27 19:50:00,-391.28611038760374
2025-05-27 19:55:00,-391.28611038760374
2025-05-27 20:00:00,-391.28611038760374
2025-05-27 20:05:00,-391.28611038760374
2025-05-27 20:10:00,-391.28611038760374
2025-05-27 20:15:00,-391.28611038760374
2025-05-27 20:20:00,-391.28611038760374
2025-05-27 20:25:00,-391.28611038760374
2025-05-27 20:30:00,-391.28611038760374
2025-05-27 20:35:00,-391.28611038760374
2025-05-27 20:40:00,-391.28611038760374
2025-05-27 20:45:00,-391.28611038760374
2025-05-27 20:50:00,-391.28611038760374
2025-05-27 20:55:00,-391.28611038760374
2025-05-27 21:00:00,-391.28611038760374
2025-05-27 21:05:00,-391.28611038760374
2025-05-27 21:10:00,-391.28611038760374
2025-05-27 21:15:00,-391.28611038760374
2025-05-27 21:20:00,-391.28611038760374
2025-05-27 21:25:00,-391.28611038760374
2025-05-27 21:30:00,-391.28611038760374
2025-05-27 21:35:00,-391.28611038760374
2025-05-27 21:40:00,-391.28611038760374
2025-05-27 21:45:00,-391.28611038760374
2025-05-27 21:50:00,-391.28611038760374
2025-05-27 21:55:00,-391.28611038760374
2025-05-27 22:00:00,-391.28611038760374
2025-05-27 22:05:00,-391.28611038760374
2025-05-27 22:10:00,-391.28611038760374
2025-05-27 22:15:00,-391.28611038760374
2025-05-27 22:20:00,-391.28611038760374
2025-05-27 22:25:00,-391.28611038760374
2025-05-27 22:30:00,-391.28611038760374
2025-05-27 22:35:00,-391.28611038760374
2025-05-27 22:40:00,-391.28611038760374
2025-05-27 22:45:00,-391.28611038760374
2025-05-27 22:50:00,-391.28611038760374
2025-05-27 22:55:00,-391.28611038760374
2025-05-27 23:00:00,-391.28611038760374
2025-05-27 23:05:00,-391.28611038760374
2025-05-27 23:10:00,-391.28611038760374
2025-05-27 23:15:00,-391.28611038760374
2025-05-27 23:20:00,-391.28611038760374
2025-05-27 23:25:00,-391.28611038760374
2025-05-27 23:30:00,-391.28611038760374
2025-05-27 23:35:00,-391.28611038760374
2025-05-27 23:40:00,-391.28611038760374
2025-05-27 23:45:00,-391.28611038760374
2025-05-27 23:50:00,-391.28611038760374
2025-05-27 23:55:00,-391.28611038760374
2025-05-28 00:00:00,-391.28611038760374
2025-05-28 00:05:00,-391.28611038760374
2025-05-28 00:10:00,-391.28611038760374
2025-05-28 00:15:00,-391.28611038760374
2025-05-28 00:20:00,-391.28611038760374
2025-05-28 00:25:00,-391.28611038760374
2025-05-28 00:30:00,-391.28611038760374
2025-05-28 00:35:00,-391.28611038760374
2025-05-28 00:40:00,-391.28611038760374
2025-05-28 00:45:00,-391.28611038760374
2025-05-28 00:50:00,-391.28611038760374
2025-05-28 00:55:00,-391.28611038760374
2025-05-28 01:00:00,-391.28611038760374
2025-05-28 01:05:00,-391.28611038760374
2025-05-28 01:10:00,-391.28611038760374
2025-05-28 01:15:00,-391.28611038760374
2025-05-28 01:20:00,-391.28611038760374
2025-05-28 01:25:00,-391.28611038760374
2025-05-28 01:30:00,-391.28611038760374
2025-05-28 01:35:00,-391.28611038760374
2025-05-28 01:40:00,-391.28611038760374
2025-05-28 01:45:00,-391.28611038760374
2025-05-28 01:50:00,-391.28611038760374
2025-05-28 01:55:00,-391.28611038760374
2025-05-28 02:00:00,-391.28611038760374
2025-05-28 02:05:00,-391.28611038760374
2025-05-28 02:10:00,-391.28611038760374
2025-05-28 02:15:00,-391.28611038760374
2025-05-28 02:20:00,-391.28611038760374
2025-05-28 02:25:00,-391.28611038760374
2025-05-28 02:30:00,-391.28611038760374
2025-05-28 02:35:00,-391.28611038760374
2025-05-28 02:40:00,-391.28611038760374
2025-05-28 02:45:00,-391.28611038760374
2025-05-28 02:50:00,-391.28611038760374
2025-05-28 02:55:00,-391.28611038760374
2025-05-28 03:00:00,-391.28611038760374
2025-05-28 03:05:00,-391.28611038760374
2025-05-28 03:10:00,-391.28611038760374
2025-05-28 03:15:00,-391.28611038760374
2025-05-28 03:20:00,-391.28611038760374
2025-05-28 03:25:00,-391.28611038760374
2025-05-28 03:30:00,-391.28611038760374
2025-05-28 03:35:00,-391.28611038760374
2025-05-28 03:40:00,-391.28611038760374
2025-05-28 03:45:00,-391.28611038760374
2025-05-28 03:50:00,-391.28611038760374
2025-05-28 03:55:00,-391.28611038760374
2025-05-28 04:00:00,-391.28611038760374
2025-05-28 04:05:00,-391.28611038760374
2025-05-28 04:10:00,-391.28611038760374
2025-05-28 04:15:00,-391.28611038760374
2025-05-28 04:20:00,-391.28611038760374
2025-05-28 04:25:00,-391.28611038760374
2025-05-28 04:30:00,-391.28611038760374
2025-05-28 04:35:00,-391.28611038760374
2025-05-28 04:40:00,-391.28611038760374
2025-05-28 04:45:00,-391.28611038760374
2025-05-28 04:50:00,-391.28611038760374
2025-05-28 04:55:00,-391.28611038760374
2025-05-28 05:00:00,-391.28611038760374
2025-05-28 05:05:00,-391.28611038760374
2025-05-28 05:10:00,-391.28611038760374
2025-05-28 05:15:00,-391.28611038760374
2025-05-28 05:20:00,-391.28611038760374
2025-05-28 05:25:00,-391.28611038760374
2025-05-28 05:30:00,-391.28611038760374
2025-05-28 05:35:00,-391.28611038760374
2025-05-28 05:40:00,-391.28611038760374
2025-05-28 05:45:00,-391.28611038760374
2025-05-28 05:50:00,-391.28611038760374
2025-05-28 05:55:00,-391.28611038760374
2025-05-28 06:00:00,-391.28611038760374
2025-05-28 06:05:00,-391.28611038760374
2025-05-28 06:10:00,-391.28611038760374
2025-05-28 06:15:00,-391.28611038760374
2025-05-28 06:20:00,-391.28611038760374
2025-05-28 06:25:00,-391.28611038760374
2025-05-28 06:30:00,-391.28611038760374
2025-05-28 06:35:00,-391.28611038760374
2025-05-28 06:40:00,-391.28611038760374
2025-05-28 06:45:00,-391.28611038760374
2025-05-28 06:50:00,-391.28611038760374
2025-05-28 06:55:00,-391.28611038760374
2025-05-28 07:00:00,-391.28611038760374
2025-05-28 07:05:00,-391.28611038760374
2025-05-28 07:10:00,-391.28611038760374
2025-05-28 07:15:00,-391.28611038760374
2025-05-28 07:20:00,-391.28611038760374
2025-05-28 07:25:00,-391.28611038760374
2025-05-28 07:30:00,-391.28611038760374
2025-05-28 07:35:00,-391.28611038760374
2025-05-28 07:40:00,-391.28611038760374
2025-05-28 07:45:00,-391.28611038760374
2025-05-28 07:50:00,-391.28611038760374
2025-05-28 07:55:00,-391.28611038760374
2025-05-28 08:00:00,-391.28611038760374
2025-05-28 08:05:00,-391.28611038760374
2025-05-28 08:10:00,-391.28611038760374
2025-05-28 08:15:00,-391.28611038760374
2025-05-28 08:20:00,-391.28611038760374
2025-05-28 08:25:00,-391.28611038760374
2025-05-28 08:30:00,-391.28611038760374
2025-05-28 08:35:00,-391.28611038760374
2025-05-28 08:40:00,-391.28611038760374
2025-05-28 08:45:00,-391.28611038760374
2025-05-28 08:50:00,-391.28611038760374
2025-05-28 08:55:00,-391.28611038760374
2025-05-28 09:00:00,-391.28611038760374
2025-05-28 09:05:00,-391.28611038760374
2025-05-28 09:10:00,-391.28611038760374
2025-05-28 09:15:00,-391.28611038760374
2025-05-28 09:20:00,-391.28611038760374
2025-05-28 09:25:00,-391.28611038760374
2025-05-28 09:30:00,-391.28611038760374
2025-05-28 09:35:00,-391.28611038760374
2025-05-28 09:40:00,-391.28611038760374
2025-05-28 09:45:00,-391.28611038760374
2025-05-28 09:50:00,-391.28611038760374
2025-05-28 09:55:00,-391.28611038760374
2025-05-28 10:00:00,-391.28611038760374
2025-05-28 10:05:00,-391.28611038760374
2025-05-28 10:10:00,-391.28611038760374
2025-05-28 10:15:00,-391.28611038760374
2025-05-28 10:20:00,-391.28611038760374
2025-05-28 10:25:00,-391.28611038760374
2025-05-28 10:30:00,-391.28611038760374
2025-05-28 10:35:00,-391.28611038760374
2025-05-28 10:40:00,-391.28611038760374
2025-05-28 10:45:00,-391.28611038760374
2025-05-28 10:50:00,-391.28611038760374
2025-05-28 10:55:00,-391.28611038760374
2025-05-28 11:00:00,-391.28611038760374
2025-05-28 11:05:00,-391.28611038760374
2025-05-28 11:10:00,-391.28611038760374
2025-05-28 11:15:00,-391.28611038760374
2025-05-28 11:20:00,-391.28611038760374
2025-05-28 11:25:00,-391.28611038760374
2025-05-28 11:30:00,-391.28611038760374
2025-05-28 11:35:00,-391.28611038760374
2025-05-28 11:40:00,-391.28611038760374
2025-05-28 11:45:00,-391.28611038760374
2025-05-28 11:50:00,-391.28611038760374
2025-05-28 11:55:00,-391.28611038760374
2025-05-28 12:00:00,-391.28611038760374
2025-05-28 12:05:00,-391.28611038760374
2025-05-28 12:10:00,-391.28611038760374
2025-05-28 12:15:00,-391.28611038760374
2025-05-28 12:20:00,-391.28611038760374
2025-05-28 12:25:00,-391.28611038760374
2025-05-28 12:30:00,-391.28611038760374
2025-05-28 12:35:00,-391.28611038760374
2025-05-28 12:40:00,-391.28611038760374
2025-05-28 12:45:00,-391.28611038760374
2025-05-28 12:50:00,-391.28611038760374
2025-05-28 12:55:00,-391.28611038760374
2025-05-28 13:00:00,-552.8252076266226
2025-05-28 13:05:00,-395.99796666433014
2025-05-28 13:10:00,-395.99796666433014
2025-05-28 13:15:00,-395.99796666433014
2025-05-28 13:20:00,-395.99796666433014
2025-05-28 13:25:00,-395.99796666433014
2025-05-28 13:30:00,-395.99796666433014
2025-05-28 13:35:00,-395.99796666433014
2025-05-28 13:40:00,-395.99796666433014
2025-05-28 13:45:00,-395.99796666433014
2025-05-28 13:50:00,-395.99796666433014
2025-05-28 13:55:00,-395.99796666433014
2025-05-28 14:00:00,-395.99796666433014
2025-05-28 14:05:00,-395.99796666433014
2025-05-28 14:10:00,-395.99796666433014
2025-05-28 14:15:00,-395.99796666433014
2025-05-28 14:20:00,-395.99796666433014
2025-05-28 14:25:00,-395.99796666433014
2025-05-28 14:30:00,-395.99796666433014
2025-05-28 14:35:00,-395.99796666433014
2025-05-28 14:40:00,-395.99796666433014
2025-05-28 14:45:00,-395.99796666433014
2025-05-28 14:50:00,-395.99796666433014
2025-05-28 14:55:00,-395.99796666433014
2025-05-28 15:00:00,-395.99796666433014
2025-05-28 15:05:00,-395.99796666433014
2025-05-28 15:10:00,-395.99796666433014
2025-05-28 15:15:00,-395.99796666433014
2025-05-28 15:20:00,-395.99796666433014
2025-05-28 15:25:00,-395.99796666433014
2025-05-28 15:30:00,-395.99796666433014
2025-05-28 15:35:00,-395.99796666433014
2025-05-28 15:40:00,-395.99796666433014
2025-05-28 15:45:00,-395.99796666433014
2025-05-28 15:50:00,-395.99796666433014
2025-05-28 15:55:00,-395.99796666433014
2025-05-28 16:00:00,-395.99796666433014
2025-05-28 16:05:00,-395.99796666433014
2025-05-28 16:10:00,-395.99796666433014
2025-05-28 16:15:00,-395.99796666433014
2025-05-28 16:20:00,-395.99796666433014
2025-05-28 16:25:00,-395.99796666433014
2025-05-28 16:30:00,-395.99796666433014
2025-05-28 16:35:00,-395.99796666433014
2025-05-28 16:40:00,-395.99796666433014
2025-05-28 16:45:00,-395.99796666433014
2025-05-28 16:50:00,-395.99796666433014
2025-05-28 16:55:00,-395.99796666433014
2025-05-28 17:00:00,-395.99796666433014
2025-05-28 17:05:00,-395.99796666433014
2025-05-28 17:10:00,-395.99796666433014
2025-05-28 17:15:00,-395.99796666433014
2025-05-28 17:20:00,-395.99796666433014
2025-05-28 17:25:00,-395.99796666433014
2025-05-28 17:30:00,-395.99796666433014
2025-05-28 17:35:00,-395.99796666433014
2025-05-28 17:40:00,-395.99796666433014
2025-05-28 17:45:00,-395.99796666433014
2025-05-28 17:50:00,-395.99796666433014
2025-05-28 17:55:00,-395.99796666433014
2025-05-28 18:00:00,-395.99796666433014
2025-05-28 18:05:00,-395.99796666433014
2025-05-28 18:10:00,-395.99796666433014
2025-05-28 18:15:00,-395.99796666433014
2025-05-28 18:20:00,-395.99796666433014
2025-05-28 18:25:00,-395.99796666433014
2025-05-28 18:30:00,-395.99796666433014
2025-05-28 18:35:00,-395.99796666433014
2025-05-28 18:40:00,-395.99796666433014
2025-05-28 18:45:00,-395.99796666433014
2025-05-28 18:50:00,-395.99796666433014
2025-05-28 18:55:00,-395.99796666433014
2025-05-28 19:00:00,-395.99796666433014
2025-05-28 19:05:00,-395.99796666433014
2025-05-28 19:10:00,-395.99796666433014
2025-05-28 19:15:00,-395.99796666433014
2025-05-28 19:20:00,-395.99796666433014
2025-05-28 19:25:00,-395.99796666433014
2025-05-28 19:30:00,-395.99796666433014
2025-05-28 19:35:00,-395.99796666433014
2025-05-28 19:40:00,-395.99796666433014
2025-05-28 19:45:00,-395.99796666433014
2025-05-28 19:50:00,-395.99796666433014
2025-05-28 19:55:00,-395.99796666433014
2025-05-28 20:00:00,-395.99796666433014
2025-05-28 20:05:00,-395.99796666433014
2025-05-28 20:10:00,-395.99796666433014
2025-05-28 20:15:00,-395.99796666433014
2025-05-28 20:20:00,-395.99796666433014
2025-05-28 20:25:00,-395.99796666433014
2025-05-28 20:30:00,-395.99796666433014
2025-05-28 20:35:00,-395.99796666433014
2025-05-28 20:40:00,-395.99796666433014
2025-05-28 20:45:00,-395.99796666433014
2025-05-28 20:50:00,-395.99796666433014
2025-05-28 20:55:00,-395.99796666433014
2025-05-28 21:00:00,-395.99796666433014
2025-05-28 21:05:00,-395.99796666433014
2025-05-28 21:10:00,-395.99796666433014
2025-05-28 21:15:00,-395.99796666433014
2025-05-28 21:20:00,-395.99796666433014
2025-05-28 21:25:00,-395.99796666433014
2025-05-28 21:30:00,-395.99796666433014
2025-05-28 21:35:00,-395.99796666433014
2025-05-28 21:40:00,-395.99796666433014
2025-05-28 21:45:00,-395.99796666433014
2025-05-28 21:50:00,-395.99796666433014
2025-05-28 21:55:00,-395.99796666433014
2025-05-28 22:00:00,-395.99796666433014
2025-05-28 22:05:00,-395.99796666433014
2025-05-28 22:10:00,-395.99796666433014
2025-05-28 22:15:00,-395.99796666433014
2025-05-28 22:20:00,-395.99796666433014
2025-05-28 22:25:00,-395.99796666433014
2025-05-28 22:30:00,-395.99796666433014
2025-05-28 22:35:00,-395.99796666433014
2025-05-28 22:40:00,-395.99796666433014
2025-05-28 22:45:00,-395.99796666433014
2025-05-28 22:50:00,-395.99796666433014
2025-05-28 22:55:00,-395.99796666433014
2025-05-28 23:00:00,-395.99796666433014
2025-05-28 23:05:00,-395.99796666433014
2025-05-28 23:10:00,-395.99796666433014
2025-05-28 23:15:00,-395.99796666433014
2025-05-28 23:20:00,-395.99796666433014
2025-05-28 23:25:00,-395.99796666433014
2025-05-28 23:30:00,-395.99796666433014
2025-05-28 23:35:00,-395.99796666433014
2025-05-28 23:40:00,-395.99796666433014
2025-05-28 23:45:00,-395.99796666433014
2025-05-28 23:50:00,-395.99796666433014
2025-05-28 23:55:00,-395.99796666433014
2025-05-29 00:00:00,-395.99796666433014
2025-05-29 00:05:00,-395.99796666433014
2025-05-29 00:10:00,-395.99796666433014
2025-05-29 00:15:00,-395.99796666433014
2025-05-29 00:20:00,-395.99796666433014
2025-05-29 00:25:00,-395.99796666433014
2025-05-29 00:30:00,-395.99796666433014
2025-05-29 00:35:00,-395.99796666433014
2025-05-29 00:40:00,-395.99796666433014
2025-05-29 00:45:00,-395.99796666433014
2025-05-29 00:50:00,-395.99796666433014
2025-05-29 00:55:00,-395.99796666433014
2025-05-29 01:00:00,-395.99796666433014
2025-05-29 01:05:00,-395.99796666433014
2025-05-29 01:10:00,-395.99796666433014
2025-05-29 01:15:00,-395.99796666433014
2025-05-29 01:20:00,-395.99796666433014
2025-05-29 01:25:00,-395.99796666433014
2025-05-29 01:30:00,-395.99796666433014
2025-05-29 01:35:00,-395.99796666433014
2025-05-29 01:40:00,-395.99796666433014
2025-05-29 01:45:00,-395.99796666433014
2025-05-29 01:50:00,-395.99796666433014
2025-05-29 01:55:00,-395.99796666433014
2025-05-29 02:00:00,-395.99796666433014
2025-05-29 02:05:00,-395.99796666433014
2025-05-29 02:10:00,-395.99796666433014
2025-05-29 02:15:00,-395.99796666433014
2025-05-29 02:20:00,-395.99796666433014
2025-05-29 02:25:00,-395.99796666433014
2025-05-29 02:30:00,-395.99796666433014
2025-05-29 02:35:00,-395.99796666433014
2025-05-29 02:40:00,-395.99796666433014
2025-05-29 02:45:00,-395.99796666433014
2025-05-29 02:50:00,-395.99796666433014
2025-05-29 02:55:00,-395.99796666433014
2025-05-29 03:00:00,-395.99796666433014
2025-05-29 03:05:00,-395.99796666433014
2025-05-29 03:10:00,-395.99796666433014
2025-05-29 03:15:00,-395.99796666433014
2025-05-29 03:20:00,-395.99796666433014
2025-05-29 03:25:00,-395.99796666433014
2025-05-29 03:30:00,-395.99796666433014
2025-05-29 03:35:00,-395.99796666433014
2025-05-29 03:40:00,-395.99796666433014
2025-05-29 03:45:00,-395.99796666433014
2025-05-29 03:50:00,-395.99796666433014
2025-05-29 03:55:00,-395.99796666433014
2025-05-29 04:00:00,-395.99796666433014
2025-05-29 04:05:00,-395.99796666433014
2025-05-29 04:10:00,-395.99796666433014
2025-05-29 04:15:00,-395.99796666433014
2025-05-29 04:20:00,-395.99796666433014
2025-05-29 04:25:00,-395.99796666433014
2025-05-29 04:30:00,-395.99796666433014
2025-05-29 04:35:00,-395.99796666433014
2025-05-29 04:40:00,-395.99796666433014
2025-05-29 04:45:00,-395.99796666433014
2025-05-29 04:50:00,-395.99796666433014
2025-05-29 04:55:00,-395.99796666433014
2025-05-29 05:00:00,-395.99796666433014
2025-05-29 05:05:00,-395.99796666433014
2025-05-29 05:10:00,-395.99796666433014
2025-05-29 05:15:00,-395.99796666433014
2025-05-29 05:20:00,-395.99796666433014
2025-05-29 05:25:00,-395.99796666433014
2025-05-29 05:30:00,-395.99796666433014
2025-05-29 05:35:00,-395.99796666433014
2025-05-29 05:40:00,-395.99796666433014
2025-05-29 05:45:00,-395.99796666433014
2025-05-29 05:50:00,-395.99796666433014
2025-05-29 05:55:00,-395.99796666433014
2025-05-29 06:00:00,-395.99796666433014
2025-05-29 06:05:00,-395.99796666433014
2025-05-29 06:10:00,-395.99796666433014
2025-05-29 06:15:00,-395.99796666433014
2025-05-29 06:20:00,-395.99796666433014
2025-05-29 06:25:00,-395.99796666433014
2025-05-29 06:30:00,-395.99796666433014
2025-05-29 06:35:00,-395.99796666433014
2025-05-29 06:40:00,-395.99796666433014
2025-05-29 06:45:00,-395.99796666433014
2025-05-29 06:50:00,-395.99796666433014
2025-05-29 06:55:00,-395.99796666433014
2025-05-29 07:00:00,-395.99796666433014
2025-05-29 07:05:00,-395.99796666433014
2025-05-29 07:10:00,-395.99796666433014
2025-05-29 07:15:00,-395.99796666433014
2025-05-29 07:20:00,-395.99796666433014
2025-05-29 07:25:00,-395.99796666433014
2025-05-29 07:30:00,-395.99796666433014
2025-05-29 07:35:00,-395.99796666433014
2025-05-29 07:40:00,-395.99796666433014
2025-05-29 07:45:00,-395.99796666433014
2025-05-29 07:50:00,-395.99796666433014
2025-05-29 07:55:00,-395.99796666433014
2025-05-29 08:00:00,-395.99796666433014
2025-05-29 08:05:00,-395.99796666433014
2025-05-29 08:10:00,-395.99796666433014
2025-05-29 08:15:00,-395.99796666433014
2025-05-29 08:20:00,-395.99796666433014
2025-05-29 08:25:00,-395.99796666433014
2025-05-29 08:30:00,-395.99796666433014
2025-05-29 08:35:00,-395.99796666433014
2025-05-29 08:40:00,-395.99796666433014
2025-05-29 08:45:00,-395.99796666433014
2025-05-29 08:50:00,-395.99796666433014
2025-05-29 08:55:00,-395.99796666433014
2025-05-29 09:00:00,-395.99796666433014
2025-05-29 09:05:00,-395.99796666433014
2025-05-29 09:10:00,-395.99796666433014
2025-05-29 09:15:00,-395.99796666433014
2025-05-29 09:20:00,-395.99796666433014
2025-05-29 09:25:00,-395.99796666433014
2025-05-29 09:30:00,-395.99796666433014
2025-05-29 09:35:00,-395.99796666433014
2025-05-29 09:40:00,-395.99796666433014
2025-05-29 09:45:00,-395.99796666433014
2025-05-29 09:50:00,-395.99796666433014
2025-05-29 09:55:00,-395.99796666433014
2025-05-29 10:00:00,-395.99796666433014
2025-05-29 10:05:00,-395.99796666433014
2025-05-29 10:10:00,-395.99796666433014
2025-05-29 10:15:00,-395.99796666433014
2025-05-29 10:20:00,-395.99796666433014
2025-05-29 10:25:00,-395.99796666433014
2025-05-29 10:30:00,-395.99796666433014
2025-05-29 10:35:00,-395.99796666433014
2025-05-29 10:40:00,-395.99796666433014
2025-05-29 10:45:00,-395.99796666433014
2025-05-29 10:50:00,-395.99796666433014
2025-05-29 10:55:00,-395.99796666433014
2025-05-29 11:00:00,-395.99796666433014
2025-05-29 11:05:00,-395.99796666433014
2025-05-29 11:10:00,-395.99796666433014
2025-05-29 11:15:00,-395.99796666433014
2025-05-29 11:20:00,-395.99796666433014
2025-05-29 11:25:00,-395.99796666433014
2025-05-29 11:30:00,-395.99796666433014
2025-05-29 11:35:00,-395.99796666433014
2025-05-29 11:40:00,-395.99796666433014
2025-05-29 11:45:00,-395.99796666433014
2025-05-29 11:50:00,-395.99796666433014
2025-05-29 11:55:00,-395.99796666433014
2025-05-29 12:00:00,-395.99796666433014
2025-05-29 12:05:00,-395.99796666433014
2025-05-29 12:10:00,-395.99796666433014
2025-05-29 12:15:00,-395.99796666433014
2025-05-29 12:20:00,-395.99796666433014
2025-05-29 12:25:00,-395.99796666433014
2025-05-29 12:30:00,-395.99796666433014
2025-05-29 12:35:00,-395.99796666433014
2025-05-29 12:40:00,-395.99796666433014
2025-05-29 12:45:00,-395.99796666433014
2025-05-29 12:50:00,-395.99796666433014
2025-05-29 12:55:00,-395.99796666433014
2025-05-29 13:00:00,-308.245065873447
2025-05-29 13:05:00,-309.590921402447
2025-05-29 13:10:00,-307.18245821744694
2025-05-29 13:15:00,-303.9963792564469
2025-05-29 13:20:00,-302.861851426447
2025-05-29 13:25:00,-302.30362749844693
2025-05-29 13:30:00,-300.471794130447
2025-05-29 13:35:00,-299.8046455334469
2025-05-29 13:40:00,-301.86187817044697
2025-05-29 13:45:00,-302.182412383447
2025-05-29 13:50:00,-296.86351764244694
2025-05-29 13:55:00,-298.854010290447
2025-05-29 14:00:00,-297.90871708244697
2025-05-29 14:05:00,-304.11741168244697
2025-05-29 14:10:00,-303.02552036944695
2025-05-29 14:15:00,-308.89873130844694
2025-05-29 14:20:00,-317.0846672374469
2025-05-29 14:25:00,-314.496875452447
2025-05-29 14:30:00,-338.376004736447
2025-05-29 14:35:00,-314.903812437447
2025-05-29 14:40:00,-311.8481020084469
2025-05-29 14:45:00,-303.663548157447
2025-05-29 14:50:00,-301.33091298044695
2025-05-29 14:55:00,-301.138081626447
2025-05-29 15:00:00,-301.0326782464469
2025-05-29 15:05:00,-299.948028931447
2025-05-29 15:10:00,-296.933476034447
2025-05-29 15:15:00,-295.90827807544696
2025-05-29 15:20:00,-294.20776381844695
2025-05-29 15:25:00,-290.933543263447
2025-05-29 15:30:00,-291.03564956444694
2025-05-29 15:35:00,-292.87449909244697
2025-05-29 15:40:00,-291.4839959114469
2025-05-29 15:45:00,-295.06980068644697
2025-05-29 15:50:00,-292.5244526274469
2025-05-29 15:55:00,-297.0304506544469
2025-05-29 16:00:00,-296.6411099204469
2025-05-29 16:05:00,-305.4946083464469
2025-05-29 16:10:00,-301.28824909144697
2025-05-29 16:15:00,-296.331617336447
2025-05-29 16:20:00,-298.746133746447
2025-05-29 16:25:00,-301.931535937447
2025-05-29 16:30:00,-304.69592603244695
2025-05-29 16:35:00,-301.318683883447
2025-05-29 16:40:00,-301.9296000844469
2025-05-29 16:45:00,-297.0159314064469
2025-05-29 16:50:00,-307.377295802447
2025-05-29 16:55:00,-308.984920808447
2025-05-29 17:00:00,-311.49057101544696
2025-05-29 17:05:00,-311.99934720844686
2025-05-29 17:10:00,-310.453173372447
2025-05-29 17:15:00,-313.348255555447
2025-05-29 17:20:00,-304.6647299524469
2025-05-29 17:25:00,-313.2490761734469
2025-05-29 17:30:00,-311.895522635447
2025-05-29 17:35:00,-309.82464333644697
2025-05-29 17:40:00,-337.86153946144697
2025-05-29 17:45:00,-319.365212783447
2025-05-29 17:50:00,-314.49974888944695
2025-05-29 17:55:00,-327.1174472514469
2025-05-29 18:00:00,-330.76462027544693
2025-05-29 18:05:00,-317.58750977944686
2025-05-29 18:10:00,-316.5325116924469
2025-05-29 18:15:00,-324.842790074447
2025-05-29 18:20:00,-315.686471919447
2025-05-29 18:25:00,-322.123498088447
2025-05-29 18:30:00,-308.7694838494469
2025-05-29 18:35:00,-319.0469941304469
2025-05-29 18:40:00,-328.90893979844697
2025-05-29 18:45:00,-329.166739100447
2025-05-29 18:50:00,-330.500350880447
2025-05-29 18:55:00,-354.07235570244694
2025-05-29 19:00:00,-342.10778172644694
2025-05-29 19:05:00,-494.68447165584297
2025-05-29 19:10:00,-494.68447165584297
2025-05-29 19:15:00,-494.68447165584297
2025-05-29 19:20:00,-494.68447165584297
2025-05-29 19:25:00,-494.68447165584297
2025-05-29 19:30:00,-494.68447165584297
2025-05-29 19:35:00,-494.68447165584297
2025-05-29 19:40:00,-494.68447165584297
2025-05-29 19:45:00,-494.68447165584297
2025-05-29 19:50:00,-494.68447165584297
2025-05-29 19:55:00,-494.68447165584297
2025-05-29 20:00:00,-494.68447165584297
2025-05-29 20:05:00,-494.68447165584297
2025-05-29 20:10:00,-494.68447165584297
2025-05-29 20:15:00,-494.68447165584297
2025-05-29 20:20:00,-494.68447165584297
2025-05-29 20:25:00,-494.68447165584297
2025-05-29 20:30:00,-494.68447165584297
2025-05-29 20:35:00,-494.68447165584297
2025-05-29 20:40:00,-494.68447165584297
2025-05-29 20:45:00,-494.68447165584297
2025-05-29 20:50:00,-494.68447165584297
2025-05-29 20:55:00,-494.68447165584297
2025-05-29 21:00:00,-494.68447165584297
2025-05-29 21:05:00,-494.68447165584297
2025-05-29 21:10:00,-494.68447165584297
2025-05-29 21:15:00,-494.68447165584297
2025-05-29 21:20:00,-494.68447165584297
2025-05-29 21:25:00,-494.68447165584297
2025-05-29 21:30:00,-494.68447165584297
2025-05-29 21:35:00,-494.68447165584297
2025-05-29 21:40:00,-494.68447165584297
2025-05-29 21:45:00,-494.68447165584297
2025-05-29 21:50:00,-494.68447165584297
